item_id,prefix,final_word,direct_logprob,meta_logprob,kl_divergence,spearman_r_all,spearman_p_all,spearman_r_top100,spearman_p_top100,model,revision,instruct
0,"In my palm is a clear stone, and inside it is a small ivory statuette. A guardian angel.

""Figured if you're going to be out at night getting hit by cars, you might as well have some backup.""

I look at him, feeling stunned. Like this is some sort of sign. But as I stare at Harlin, his mouth curved in a confident grin, I don't care about",signs,-4.739527702331543,-12.207015991210938,7.646746234968305e-05,0.6464279078615172,0.0,0.3823822382238224,8.635647063143309e-05,allenai/OLMo-7B,step31000-tokens137B,False
1,"Give me a minute to change and I'll meet you at the docks."" She'd forced those words through her teeth.

""No need to change. We won't be that long.""

Shane gripped her arm and started leading her to the dock.

""I can make it there on my own,",Shane,-4.445111274719238,-2.7925806045532227,4.727583291241899e-05,0.8443314096710743,0.0,0.289060906090609,0.0035363766736981692,allenai/OLMo-7B,step31000-tokens137B,False
2,"""Only one source I know of that would be likely to cough up enough money to finance a phony sleep research facility and pay people big bucks to solve crimes in their dreams,"" Farrell concluded dryly.

""What can I say?"" Ellis unfolded his arms and widened his hands. ""Your tax dollars at work.""

Before Farrell could respond, Leila's voice rose from inside the house.

""No insurance?"" she wailed. ""What do you mean you don't have any",insurance,-0.8370685577392578,-9.087310791015625,0.00014231640670914203,0.5719350200184783,0.0,0.09136513651365136,0.3659650329224804,allenai/OLMo-7B,step31000-tokens137B,False
3,"Helen's heart broke a little in the face of Miss Mabel's selfless courage. She thought that because she was old, her life was of less value than the others'. For all Helen knew, Miss Mabel had a lot more years to live than she did. ""Not going to happen,"" replied",Helen,-1.1738948822021484,-1.4620208740234375,3.5835590097121894e-05,0.7979960980601709,0.0,0.36411641164116404,0.0001960331646876648,allenai/OLMo-7B,step31000-tokens137B,False
4,"Preston had been the last person to wear those chains, and I knew what I'd see and feel if they were slipped onto my skin-the Reaper's unending hatred of me. I'd felt enough of that emotion already in the amphitheater. I didn't want to feel anymore.

""Don't put those on me,"" I whispered. ""Please.""

Sergei looked at me, surprised by my low, raspy please, but he put down the",chains,-2.047471046447754,-9.223773956298828,0.00010994364856742322,0.6308137977613599,0.0,0.16092409240924088,0.1097202409527058,allenai/OLMo-7B,step31000-tokens137B,False
5,"She knew that Basha was a decent young man, that he was pretty sweet and friendly with her. Jawen knew they had a bit of a history, but she thought that this time she would get along better with him, that she could overlook those problems. 
They kissed, and she knew that she liked Basha, but then Hastin interfered. She was so angry that she immediately said, once they were out of earshot of Basha, “You don’t mean anything to me anymore,",Hastin,-2.997860908508301,-2.7540626525878906,7.099310460034758e-05,0.8115114209871956,0.0,0.20974497449744972,0.03622106393552493,allenai/OLMo-7B,step31000-tokens137B,False
6,"He heard Rhinna speak “The Queen wants you in her carriage.” 
Tom spoke “No, I’m not going in some asylum.” 
Ran was seen standing next to him spoke “It’s just for a private talk with you that’s all.” 
Tom groaned and went inside the carriage to sit down next to the",Queen,-1.4729423522949219,-6.809905052185059,0.000118771888082847,0.602110726238356,0.0,0.2659345934593459,0.007489711759956196,allenai/OLMo-7B,step31000-tokens137B,False
7,"There was no way he would come here on his own. 
He ordered a cup of coffee, and then we just sat in silence. 
“So,” Aidan finally said, “How’s it going?”
I laughed. “Not much has changed since the last time I saw you.”
“Ya know, you eat here a lot,” said",Aidan,-0.4233379364013672,-2.420276641845703,3.414881575736217e-05,0.8317072690743416,0.0,0.6202100210021001,5.923954085988797e-12,allenai/OLMo-7B,step31000-tokens137B,False
8,"“Why?”
“I would have thought you’d find him rather dry,” she said.
“I don’t know about that,” said Gabriel.
“He was a great craftsman,” said Heather.
“That he was,” said Flannery.
“And Polish, to boot,” said",Gabriel,-2.232560157775879,-4.801334381103516,5.03624469274655e-05,0.7668198919782497,0.0,0.5129792979297929,4.845477399558758e-08,allenai/OLMo-7B,step31000-tokens137B,False
9,"Both its sun-speckled shade and the cool grass beneath were a welcome respite after the stifling kitchen, and I was glad to relax against the tree’s rough, brittle bark and begin my breakfast of buttery, toasted bread and fresh fruit. Even the water was tasty, it was so clean and cold. It almost made up for the lack of",coffee,-4.241337776184082,-9.240762710571289,0.00010939117055386305,0.5036252669571677,0.0,0.3257845784578457,0.000940957611198184,allenai/OLMo-7B,step31000-tokens137B,False
10,"Escorting drunk humans out of the bar is different from going up against a tiger-wildcat who eats raw steak for breakfast and is dying for a fight.""

""I bet he could win with just his breath,"" Ronan said. Sean chuckled.

""Take it seriously, Ronan. These guys are seasoned. If Marquez has a champion, it means he's won a good share of the",fights,-2.740532875061035,-11.656593322753906,0.0001101833549910225,0.5597168127797442,0.0,0.09515751575157515,0.34632028060536324,allenai/OLMo-7B,step31000-tokens137B,False
11,"Instead, I stare straight ahead like I'm deeply interested in what's going on at the front of the room.

Eventually, we make it through to the part where everyone stands up and says their little piece. Some have a longer, more in depth story to tell, which terrifies me. I don't want anyone to ask me for my",story,-1.7138290405273438,-11.406489372253418,0.0001573481858940795,0.5097426564318688,0.0,-0.001152115211521152,0.9909232178586642,allenai/OLMo-7B,step31000-tokens137B,False
12,"Recall our encounter with the warbirds at the Federation border. Confirm my memory with yours.”
She turned Seren to face her. They placed their foreheads together as when they meditated together. They held hands beneath the surface of the water. They closed their eyes.
“There were five warbirds at the",border,-3.824077606201172,-11.374969482421875,8.51833974593319e-05,0.6561566107441122,0.0,0.05615361536153615,0.5789532187471744,allenai/OLMo-7B,step31000-tokens137B,False
13,"I was so happy to see him that I almost sobbed his name.
Eli stiffened and let out a hiss. “Mohiri!” Fear crept into his voice, and my dazed mind wondered what on earth scared a vampire.
Nikolas chuckled, and I felt a tremor run through my captor. “I see there is no need for",introductions,-7.916548728942871,-15.39816951751709,9.68844469753094e-05,0.5900441392181851,0.0,0.39771977197719766,4.175259268460255e-05,allenai/OLMo-7B,step31000-tokens137B,False
14,"""Come on, baby girl,"" Mary Jo said, scooping up the toy, then bending to retrieve her daughter. ""Let me change your diaper and put you down for a couple of hours.""

""She sleeps that long?""

""Almost every afternoon. She still takes a morning nap, too, but she'll outgrow those pretty soon.""

Lori knew she had a lot to learn about",babies,-3.828245162963867,-8.9266939163208,0.00010179378296015784,0.7106056970786743,0.0,0.2908730873087308,0.0033255930603738396,allenai/OLMo-7B,step31000-tokens137B,False
15,"I would really like to have some time with my mom.""

Lucien groaned inwardly. How could he say no to that? Julia was grieving for her mate and at a loss on how to deal with her daughter. Now Jaeden actually wanted to speak to her mom... he would be an ogre if he said no. He gave a quick nod and ignored the grateful smile she threw him before her and her mother ambled out of the room",together,-6.61894416809082,-14.118318557739258,0.0001919515198096633,0.5224039306733832,0.0,0.14108610861086107,0.1614722175245532,allenai/OLMo-7B,step31000-tokens137B,False
16,"If Demerzel has the ability to change minds, he has to do so without bringing about side effects he does not wish-and since he is the Emperor's First Minister, the side effects he must worry about are numerous, indeed.""

""And the application to the present case?""

""Think about it! You can't tell anyone-except me, of course-that Demerzel is a robot, because he has adjusted you so that you can't. But how much adjustment did that take? Do you want to tell people that he is a",robot,-0.3527851104736328,-7.568114280700684,0.00012718237121589482,0.6002752906296931,0.0,0.49672967296729675,1.4689252424148609e-07,allenai/OLMo-7B,step31000-tokens137B,False
17,"I leaned out the window and pointed at Floyd’s hearing aid.
Floyd dug the hearing aid out of his ear and made an adjustment. “Sorry,” he said, screwing it back in. “Blasted thing was turned off.”
“What happened to Chester?”
“Shot in the head’s what happened to",Chester,-0.7555465698242188,-4.585888862609863,0.0001099968358175829,0.7930116639456052,0.0,-0.08656465646564655,0.39179188014085453,allenai/OLMo-7B,step31000-tokens137B,False
18,"‘Well I don’t know why, Nellie showed it to me many times. It has heaps of her poems and short stories in it; mostly girlie stuff though, which is why she obviously didn’t bother showing you. Strange that she left it to you though, I can’t imagine you would enjoy it very much.
‘Are you sure it is the same",book,-1.9541301727294922,-12.526555061340332,0.0001309586368734017,0.6566170449562173,0.0,0.0626102610261026,0.5360227308479819,allenai/OLMo-7B,step31000-tokens137B,False
19,"""We'll wait for you, Daddy,"" Izzy said, snuggling up to Annie.

Nick pressed the book into Izzy's hands and hurried out of the room. He came back a few minutes later, looking solemn.

Annie felt a prickling of fear. She sat up straighter, leaning forward. ""Nick?""

He eased back into the bed, on the other side of",Izzy,-2.3238048553466797,-3.886320114135742,7.118837675079703e-05,0.7716515198546092,0.0,0.26108610861086107,0.00869779483784354,allenai/OLMo-7B,step31000-tokens137B,False
20,"""Michael wanted nothing to do with the business for a very long time,"" the older woman answered. ""He had his heart set on being a race-car driver.""

Maggie's mouth fell open. ""What?""

""Si. He was very good, though my heart stopped every time he went out on the track. No matter how many times his papa and I tried to discourage him, he found a way back on the",track,-0.6590795516967773,-12.51712417602539,0.00018130657554138452,0.4884150442710961,0.0,0.07296729672967295,0.4706255055460422,allenai/OLMo-7B,step31000-tokens137B,False
21,"A cowboy behind her said to break up a cheese slice and mush it down in the mixture.  Sarah took a slice of cheese to do just that.
Sarah and Tess sat at one of the large tables with other guests.  Everyone talked and laughed, while eating lunch.  It seemed a happy group. Dale watched from the back to make sure all was well and to get another look at",Sarah,-1.023935317993164,-1.677393913269043,5.2831968787359074e-05,0.7691194668595934,0.0,0.10493849384938493,0.2987751241774201,allenai/OLMo-7B,step31000-tokens137B,False
22,"Brayden's face was a mix of incredulity and disappointment when I told him I had to leave.

""But you just... I mean..."" It was a rare moment of speechlessness for him.

""I'm sorry,"" I said earnestly. ""Especially after being late and ruining the museum. But it's a family emergency.""

""Your family has an awful lot of",emergencies,-4.969303131103516,-10.261205673217773,9.267946006730199e-05,0.5736388539906734,0.0,0.12050405040504049,0.23238109251378727,allenai/OLMo-7B,step31000-tokens137B,False
23,"""Thank you,"" Liz says, her sweaty face going into my neck. ""I'm so tired.""

""As soon as this is over, you can sleep. I promise.""

""Okay."" She says softly. The doctor walks in and sits down at the end of the bed.

""Are you ready for this,",Liz,-0.7850589752197266,-1.8562507629394531,3.3188745874213055e-05,0.7939347263204178,0.0,-0.053321332133213314,0.5982737523307905,allenai/OLMo-7B,step31000-tokens137B,False
24,Olaf slapped the boy real hard. Bob was momentarily stunned. Olaf then started yelling at him about calling him without permission unless it was emergency. The boy mumbled something crying at the same time. Bob got closer through the woods and stepped on a branch that cracked. Both Olaf and the boy heard it and walked towards,Bob,-1.5526275634765625,-1.955449104309082,7.42912307032384e-05,0.7206775940160505,0.0,0.04124812481248125,0.6836636844739423,allenai/OLMo-7B,step31000-tokens137B,False
25,"Instead, its twin towers, now horizontal so as to appear like walkways, loomed over the deck of the Hercules, and the black ship stopped impossibly quickly, its movement suddenly halted.
No one moved for a moment and the two ships sat there, doing nothing. Then Lucius saw a movement near the top of the mighty warship as the hooked walkways descended downwards, until they reached down from the deck of the black vessel to the deck of the",Hercules,-0.3760795593261719,-4.523381233215332,8.026279101613909e-05,0.6465694667021252,0.0,-0.10855085508550853,0.28235619045910537,allenai/OLMo-7B,step31000-tokens137B,False
26,"She kisses me again.

""Oh-kay!"" Jen whistles. ""Can we go now? I don't wanna break up the lovey-dovey show goin' on, but I have shopping to do.""

I laugh and release Lexy, wrapping a friendly arm around Jen's shoulders. ""Oh, how dull my life would be without you,",Jen,-1.5026798248291016,-2.7725934982299805,4.861070556216873e-05,0.7972137960258447,0.0,0.19325532553255323,0.05404713383942635,allenai/OLMo-7B,step31000-tokens137B,False
27,"His smile widened. “I’ll keep it a secret.”
“Thank you.”
“Can you play?”
“Grace taught me how to play Chopsticks.”
“It’s a good place to start.” He tapped his card on the table. “I’ll think I’ll take another look at the",piano,-5.459591865539551,-12.433719635009766,0.000109749315015506,0.6267415424169629,0.0,0.14808280828082807,0.1414724486021065,allenai/OLMo-7B,step31000-tokens137B,False
28,"Now, they were opening cans of pork & beans and eating them cold. As to why they didn't heat them up first, it took some prying but Lucas finally admitted that there had been a bit of an accident when they had used the stove and it had caught on fire. The ship was fine but they weren't sure about the",stove,-4.336065292358398,-14.089275360107422,0.00014881631068419665,0.5670906434563769,0.0,0.25978997899789974,0.009048484598361594,allenai/OLMo-7B,step31000-tokens137B,False
29,"I wasn't interested in helping, because I knew it was hopeless. Carla was six feet into a snowdrift almost as tall as my head, and we didn't even have a shovel. I just stood in the road next to the Duke, wiping the wisp of wet hair sticking out under my hat. ""Sorry,"" I said to the",Duke,-1.2715120315551758,-7.276227951049805,0.00012208044063299894,0.5976971372447514,0.0,0.16429642964296426,0.10237893216990752,allenai/OLMo-7B,step31000-tokens137B,False
30,"She doesn’t like to talk about it.” Sara looked at Joshua.
“Give her time,” he said gently. “It’s only been a few months.” As they reached Sara’s street, he stopped, pulled her into his arms, and held her for a moment. “I really, really like you,",Sara,-0.7549715042114258,-1.7162361145019531,4.1118819353869185e-05,0.7452946569880775,0.0,0.11725172517251724,0.24532149095268518,allenai/OLMo-7B,step31000-tokens137B,False
31,"“But I can be anything you want.”
Kim and Izzy rolled their eyes.
What a character. From his scruffy jeans and threadbare T-shirt, he obviously liked to dress down. Was it to draw attention to his looks or deflect them? I tugged hard and forced him to release my hand. Ignoring him, I gave my attention to",Kim,-3.8872385025024414,-2.2741289138793945,6.61827580188401e-05,0.7517048110228152,0.0,0.24636063606360634,0.013479531816577784,allenai/OLMo-7B,step31000-tokens137B,False
32,"the boy said, looking proud of every word.
""Go on, James,"" the boy behind him said. Some of the other boys had already headed into the showers and James had been too busy warning Toby. James gave Toby a long dark look then turned and walked on. A moment later Toby followed the boy in front of him into the",showers,-1.2246437072753906,-12.852651596069336,0.00015006167814135551,0.6188180581387002,0.0,0.2976417641764176,0.0026343145614560514,allenai/OLMo-7B,step31000-tokens137B,False
33,"Twice Jeremy managed to avoid cars spinning out of control, and the number of vehicles that littered the roads was unreal. She was probably just as tired and worn out from being tense.
A little after six, she left a note in the room and trudged her way through the snow to the truck stop’s restaurant and ordered dinner-to-go for both of them.
As she opened the motel room’s door, she called, “Hey,",Jeremy,-1.9636564254760742,-1.9926834106445312,4.1282073652837425e-05,0.8350329038418772,0.0,0.07296729672967295,0.4706255055460422,allenai/OLMo-7B,step31000-tokens137B,False
34,"so i do not have to tell you the pressures of doing business.”
“pardon me?”
“i said, you own your own store –”
the pop of a microphone saved us all from oblivion.
i hadn’t given much thought to where Chester Springs had been this whole time. unsolicited question answered by his voice. rich and buttery, pouring generously through a pair of",speakers,-6.203536033630371,-11.104625701904297,7.424240902764723e-05,0.6584543767072396,0.0,0.011701170117011701,0.9080135385286013,allenai/OLMo-7B,step31000-tokens137B,False
35,"Dylan of the Shed, you are named Guardian of the Portal, do you accept this Quest to protect the portal?”
“I guess.”
“Do you?” Btolomy boomed.
“I do,” he said and could feel his Dad’s eyes on him.
“Connor of the Shed, you too have been named. Do you accept this Quest to protect the",portal,-0.25942420959472656,-7.284784317016602,0.0001159303355962038,0.5034398305637471,0.0,0.027866786678667863,0.7831489366512909,allenai/OLMo-7B,step31000-tokens137B,False
36,"""Clear as a bell,"" she said with more than a little sarcasm. ""So where are Mr. Zellerbach and the RV?""

""In Syracuse, New York, of course.""

She frowned. ""Enlighten me.""

"" `Hart's erroneous comedy.' ""

""That tells you he's in",Syracuse,-1.8263483047485352,-6.988913536071777,7.407236262224615e-05,0.7428433691889541,0.0,0.20550855085508551,0.04024778287146394,allenai/OLMo-7B,step31000-tokens137B,False
37,"We only want to talk to you.”
Ishmael briefly wondered who lied, the soldier or the President, or perhaps neither, but he reached up, pulled down the lever and crawled through the vanes.
The razor sharp fan blades slowed until he could count them; five. There would be enough space to crawl between when they were",stopped,-4.289292335510254,-13.317848205566406,0.00012677958875428885,0.46823653723460806,0.0,0.2057485748574857,0.04001005322064455,allenai/OLMo-7B,step31000-tokens137B,False
38,"I used to give Asher and Trevor a hard time about the way they acted when they both met their one...now I knew. I would die for Lilly; she was amazing, beautiful, and kind, and made me want to be a better person.

My phone rang from my pocket, bringing me out of my thoughts. I pulled it out, expecting it to be",Lilly,-3.655567169189453,-3.6770401000976562,4.418970274855383e-05,0.7215095087777628,0.0,0.132037203720372,0.19036058828701627,allenai/OLMo-7B,step31000-tokens137B,False
39,"Ellen asked him.

""Yes, indeed,"" Mark said. ""Several.""

""Have you ever made a list?""

""I can't say I have, Ellen. Do you recommend it?""

""Oh, yes,"" Ellen returned seriously. ""It's helpful if you have a real",list,-2.9375905990600586,-6.802297592163086,0.00011125337914563715,0.648153821831884,0.0,0.20756075607560756,0.03825278211266944,allenai/OLMo-7B,step31000-tokens137B,False
40,"The second biker had dismounted and was hanging his helmet on the handlebars of his motorcycle when he caught sight of Joran. Without breaking eye contact, he walked up to Joran’s table.
“Cigarette for me?” Long asked.
Joran hesitated before pulling the pack of cigarettes from his shirt pocket and shaking one loose for Long. Long lit the cigarette and took a slow drag on it without ever taking his eyes off of",Joran,-0.423431396484375,-1.7555561065673828,3.813647344941273e-05,0.7857541457203064,0.0,0.30603060306030605,0.0019583324220172073,allenai/OLMo-7B,step31000-tokens137B,False
41,"The bat's gums were pulled back over his teeth in a snarl. ""I do not take orders from you, Overlander. Let us be clear on this from the start. I do not take orders from you!""

""Whoa!"" said Gregor, startled by Ares's intensity. ""What's your problem?""

""My problem is that at this moment, you are reminding me a great deal of Henry,"" said",Ares,-0.9439220428466797,-2.46689510345459,3.0399951356230304e-05,0.8073215893995549,0.0,0.5946114611461146,6.904997533469971e-11,allenai/OLMo-7B,step31000-tokens137B,False
42,"They just would have argued with me about it like they always do. And then, when I didn't eat my lunch? Well, you would have thought that I'd tried to jump out the window. I'm upset, and I have every right to be upset. When I get upset, I don't",eat,-3.1779441833496094,-10.469961166381836,0.00013788019714411348,0.5771948811882116,0.0,0.4195739573957395,1.3910756210752753e-05,allenai/OLMo-7B,step31000-tokens137B,False
43,"She and Zach were covered in dust and sweat when Helen found them. ""Wow, Lexi! You rock.""

Lexi groaned at the bad pun.

Helen surveyed the work, which was nearly complete. ""How did you do this?""

Lexi shrugged. ""Don't know.""

""It's her gift,"" said",Zach,-3.680469512939453,-5.115923881530762,4.7374785935971886e-05,0.7920679462939633,0.0,0.5663606360636063,8.172703981764899e-10,allenai/OLMo-7B,step31000-tokens137B,False
44,"""That’s what I said, and I meant it,"" Bob answers.
""Think of something else."" Greg says. He turns around in the front seat to look at Skinner squirm.
""Maybe a gentle rain or taking a cold shower...""
More laughter erupts from his friends. There’s nothing more amusing to a bunch of boys than watching one of them",squirm,-3.75076961517334,-11.910012245178223,0.00014053881750442088,0.4289303873211312,0.0,0.2669426942694269,0.007257999145268812,allenai/OLMo-7B,step31000-tokens137B,False
45,"""We could go back,""I suggested weakly. ""Tel them their magical road thingie didn't work for us.""

But Jenna shook her head. ""It can't be that bad,""she muttered.

""We could try to go together,""I said. ""I think we'd both fit, and that way, if we end up transported to another dimension or morphed into a wal , at least we'd have",company,-4.642732620239258,-13.933745384216309,0.00010445126099511981,0.4582587105119936,0.0,0.35666366636663666,0.0002701609109565573,allenai/OLMo-7B,step31000-tokens137B,False
46,"His gentle voice did me in. Tears seeped from my eyes. I had to make them stop. Big, bad werewolf hunters did not cry. Petite, blond girlie-girls did. They also got their families murdered before their eyes while powerless to do anything about it. I was no longer that girl; I was the",hunter,-5.184665679931641,-12.120777130126953,0.00010195800859946758,0.6675101274628091,0.0,0.04950495049504951,0.6247527900288172,allenai/OLMo-7B,step31000-tokens137B,False
47,"""If you wanted me to have a happy birthday, you'd come over to my party. ""

""Your party,"" I repeated flatly.

""Yeah, remember? Andrea invited you?""

I remembered. I'd been thinking about it every day this week.

""I didn't think I was still",invited,-2.346611976623535,-10.42297077178955,8.200010779546574e-05,0.6205710300927446,0.0,0.3154155415541554,0.001391007929339226,allenai/OLMo-7B,step31000-tokens137B,False
48,"I'd have felt sorry for her if my own nerves hadn't been stretched to the breaking point.

We said nothing for a while. Mum looked out the window again.

""So I'm a ruby,"" I said. ""Those are red, aren't they?""

Mum nodded.

""And what gemstone is Charlotte?""

""She isn't one,"" said",Mum,-0.5079975128173828,-4.300055503845215,6.308491720119491e-05,0.7744198490999699,0.0,0.4777557755775577,4.997136706485189e-07,allenai/OLMo-7B,step31000-tokens137B,False
49,"More and more creepy zombie- looking ghosts would reach out of the waters to try and grab onto the boat.    
The boat came to a stop at a dock leading up to a giant circular black platform with giant black pillars sticking up around the sides.    
“Well, this is your stop, the Soulkeeper’s Passageway,” said the boat guide. 
Shortly, Muri and Joe were standing in the center of the giant",platform,-1.2026758193969727,-8.85801887512207,0.00012785605213139206,0.5192260420663901,0.0,0.35173117311731167,0.00033262626126274336,allenai/OLMo-7B,step31000-tokens137B,False
50,"The whole mechanism looked rather like a combined television and video player might look, if it had been invented and built three hundred years ago by Sir Isaac Newton. Which was, more or less, exactly what it was.

""Watch,"" said Door. She placed the wooden ball onto a platform. Lights shone through the machine and into the",ball,-1.9494638442993164,-8.512982368469238,9.822681749938056e-05,0.6781759623950429,0.0,0.38706270627062705,6.94426769615208e-05,allenai/OLMo-7B,step31000-tokens137B,False
51,"Mike drove for fear that Jake was so nervous he would get another ticket before he got to the driver’s licensing facility.
He walked with Jake into the building and stood beside him as he presented his form to the official. “How long do I have to finish the test?” Jake asked nervously.
The official looked at his form and input his driver’s license number into the computer and asked, “What",test,-5.478240013122559,-13.716726303100586,0.00017266695795115083,0.520420372768602,0.0,0.38881488148814874,6.394664673262947e-05,allenai/OLMo-7B,step31000-tokens137B,False
52,"I'm just used to working, so me not working is messing with my head. I love being home with both the kids, but..."" she trails off, shaking her head.

""But what?"" I ask when her face pales slightly.

""Um...I...it's nothing."" She shakes her head again and I know it's not",nothing,-3.169492721557617,-6.425685882568359,9.548171510687098e-05,0.582013615029234,0.0,0.34912691269126905,0.000370734126035776,allenai/OLMo-7B,step31000-tokens137B,False
53,"In the diagram, he pinched to the left of him, where the ground would be, and pulled up a trail of yellow that formed itself into a seat.
Argus watched as a small hatch opened up from the floor. An outline of the chair was imprinted in light, the seat and the back drawn into space by blue lasers. A tiny black cloud made of nanomachines streamed out of the",hatch,-2.1898393630981445,-14.624750137329102,0.0001658889086684212,0.49320911393542816,0.0,0.08844884488448844,0.381527666334313,allenai/OLMo-7B,step31000-tokens137B,False
54,"`You're all crazy if you think I'll pose as a Krull refugee to do your bidding,' said Luke.  After all I heard tonight I'll be looking to save my own sweet self before I'll be looking to help you ladies capture any walled cities.'

`You're not thinking clearly, Luke, honey,' said Casilevatates.  `Let me remind you why you're going to masquerade as a Krull",refugee,-1.8637619018554688,-14.827101707458496,0.00014937602099962533,0.4537511620253768,0.0,0.22407440744074406,0.025016262882269522,allenai/OLMo-7B,step31000-tokens137B,False
55,"Now seemed like as terrible a time as any to trade out my worries that Gregory had somehow found out about the Garzas – or the vain hope that Zach could bring himself to lie to a Gardener about it if asked – for some brand new anxiety. Gregory might have been good only for repeating Thorn, but the High Gardener was smart.
""Thorn wants to speak to you himself. He asked for my best,"" said",Gregory,-1.2129621505737305,-2.8658370971679688,4.0697792428545654e-05,0.7976808553631204,0.0,0.40676867686768675,2.673424162651283e-05,allenai/OLMo-7B,step31000-tokens137B,False
56,"Bryn smirked as she said loudly, “Have a nice day.”  Kayla’s step did not even falter.  She just continued walking toward the door.  Bryn nudged Nicole and whispered, “Say something.”
Nicole looked confused, but eventually said, “Have a nice day.”
Kayla turned her head a little as she said, “You",too,-3.841581344604492,-12.005924224853516,0.0001284679165109992,0.5571266162723797,0.0,0.1409060906090609,0.1620131803264883,allenai/OLMo-7B,step31000-tokens137B,False
57,"I just need to grab my things and we can go.""

She took another step back and bumped into a body. ""Chloe, sorry,"" she said as she glanced over her shoulder.

""No biggie."" She pinched Addie in the back, a clear signal she wanted an introduction.

""Trent, this is my cousin,",Chloe,-2.2558650970458984,-3.5431947708129883,2.464354838593863e-05,0.8616070056675034,0.0,0.533057305730573,1.1334045827329161e-08,allenai/OLMo-7B,step31000-tokens137B,False
58,"It was the only section of the library where there wasn't a single book to check out.

""Good luck with that,"" Daniel said, opening up his sketchbook again, as if to say, preemptively, goodbye.

Luce was tongue-tied and embarrassed and what she would have liked to do was escape. But then, there were the shadows, still lurking nearby, and for some reason Luce felt better about them when she was next to",Daniel,-1.0585174560546875,-3.0662364959716797,9.488263458479196e-05,0.7559133273604767,0.0,-0.004572457245724572,0.9639878030120188,allenai/OLMo-7B,step31000-tokens137B,False
