item_id,prefix,final_word,direct_logprob,meta_logprob,kl_divergence,spearman_r_all,spearman_p_all,spearman_r_top100,spearman_p_top100,model,revision,instruct
0,"In my palm is a clear stone, and inside it is a small ivory statuette. A guardian angel.

""Figured if you're going to be out at night getting hit by cars, you might as well have some backup.""

I look at him, feeling stunned. Like this is some sort of sign. But as I stare at Harlin, his mouth curved in a confident grin, I don't care about",signs,-2.3015356063842773,-11.267609596252441,9.290552407037467e-05,0.5725007843908205,0.0,0.37203720372037197,0.00013820599522056787,allenai/OLMo-7B,step481000-tokens2128B,False
1,"Give me a minute to change and I'll meet you at the docks."" She'd forced those words through her teeth.

""No need to change. We won't be that long.""

Shane gripped her arm and started leading her to the dock.

""I can make it there on my own,",Shane,-1.1469354629516602,-4.446783065795898,6.346672307699919e-05,0.7491165255286273,0.0,0.036207620762076204,0.7206117517185479,allenai/OLMo-7B,step481000-tokens2128B,False
2,"""Only one source I know of that would be likely to cough up enough money to finance a phony sleep research facility and pay people big bucks to solve crimes in their dreams,"" Farrell concluded dryly.

""What can I say?"" Ellis unfolded his arms and widened his hands. ""Your tax dollars at work.""

Before Farrell could respond, Leila's voice rose from inside the house.

""No insurance?"" she wailed. ""What do you mean you don't have any",insurance,-0.7579402923583984,-3.830254554748535,9.895419498207048e-05,0.6031168247038379,0.0,0.10517851785178516,0.29766509116835965,allenai/OLMo-7B,step481000-tokens2128B,False
3,"Helen's heart broke a little in the face of Miss Mabel's selfless courage. She thought that because she was old, her life was of less value than the others'. For all Helen knew, Miss Mabel had a lot more years to live than she did. ""Not going to happen,"" replied",Helen,-0.4217357635498047,-5.113167762756348,7.237070531118661e-05,0.7098732002585755,0.0,0.6540414041404139,1.6030152287955535e-13,allenai/OLMo-7B,step481000-tokens2128B,False
4,"Preston had been the last person to wear those chains, and I knew what I'd see and feel if they were slipped onto my skin-the Reaper's unending hatred of me. I'd felt enough of that emotion already in the amphitheater. I didn't want to feel anymore.

""Don't put those on me,"" I whispered. ""Please.""

Sergei looked at me, surprised by my low, raspy please, but he put down the",chains,-1.0674409866333008,-4.948391914367676,7.154639752116054e-05,0.6748196041766852,0.0,0.35756375637563753,0.00026000378132529615,allenai/OLMo-7B,step481000-tokens2128B,False
5,"She knew that Basha was a decent young man, that he was pretty sweet and friendly with her. Jawen knew they had a bit of a history, but she thought that this time she would get along better with him, that she could overlook those problems. 
They kissed, and she knew that she liked Basha, but then Hastin interfered. She was so angry that she immediately said, once they were out of earshot of Basha, “You don’t mean anything to me anymore,",Hastin,-1.4147224426269531,-4.317543029785156,4.56025154562667e-05,0.7608265221212623,0.0,0.3632763276327633,0.00020332987113057274,allenai/OLMo-7B,step481000-tokens2128B,False
6,"He heard Rhinna speak “The Queen wants you in her carriage.” 
Tom spoke “No, I’m not going in some asylum.” 
Ran was seen standing next to him spoke “It’s just for a private talk with you that’s all.” 
Tom groaned and went inside the carriage to sit down next to the",Queen,-0.9791345596313477,-6.113213539123535,9.117571607930586e-05,0.6969418767126081,0.0,0.2475607560756075,0.013018359594177272,allenai/OLMo-7B,step481000-tokens2128B,False
7,"There was no way he would come here on his own. 
He ordered a cup of coffee, and then we just sat in silence. 
“So,” Aidan finally said, “How’s it going?”
I laughed. “Not much has changed since the last time I saw you.”
“Ya know, you eat here a lot,” said",Aidan,-0.24988746643066406,-5.44316291809082,7.655513036297634e-05,0.6015498517743455,0.0,0.36334833483348333,0.000202694733615348,allenai/OLMo-7B,step481000-tokens2128B,False
8,"“Why?”
“I would have thought you’d find him rather dry,” she said.
“I don’t know about that,” said Gabriel.
“He was a great craftsman,” said Heather.
“That he was,” said Flannery.
“And Polish, to boot,” said",Gabriel,-1.2474784851074219,-9.989311218261719,0.0001258330448763445,0.5956217306389793,0.0,0.4835043504350435,3.47533527808353e-07,allenai/OLMo-7B,step481000-tokens2128B,False
9,"Both its sun-speckled shade and the cool grass beneath were a welcome respite after the stifling kitchen, and I was glad to relax against the tree’s rough, brittle bark and begin my breakfast of buttery, toasted bread and fresh fruit. Even the water was tasty, it was so clean and cold. It almost made up for the lack of",coffee,-3.2380828857421875,-5.222322463989258,4.6346383896889165e-05,0.6871833184988546,0.0,0.254029402940294,0.010761856146860739,allenai/OLMo-7B,step481000-tokens2128B,False
10,"Escorting drunk humans out of the bar is different from going up against a tiger-wildcat who eats raw steak for breakfast and is dying for a fight.""

""I bet he could win with just his breath,"" Ronan said. Sean chuckled.

""Take it seriously, Ronan. These guys are seasoned. If Marquez has a champion, it means he's won a good share of the",fights,-1.2713384628295898,-10.176288604736328,0.00011108957551186904,0.7388499598682491,0.0,-0.10106210621062103,0.3170785841644464,allenai/OLMo-7B,step481000-tokens2128B,False
11,"Instead, I stare straight ahead like I'm deeply interested in what's going on at the front of the room.

Eventually, we make it through to the part where everyone stands up and says their little piece. Some have a longer, more in depth story to tell, which terrifies me. I don't want anyone to ask me for my",story,-1.3112316131591797,-6.642726898193359,9.584199142409489e-05,0.7633966831206387,0.0,0.19169516951695167,0.05605472432733856,allenai/OLMo-7B,step481000-tokens2128B,False
12,"Recall our encounter with the warbirds at the Federation border. Confirm my memory with yours.”
She turned Seren to face her. They placed their foreheads together as when they meditated together. They held hands beneath the surface of the water. They closed their eyes.
“There were five warbirds at the",border,-0.48223114013671875,-6.998064994812012,0.00010221327102044597,0.6846273787891652,0.0,0.35181518151815183,0.0003314593238070384,allenai/OLMo-7B,step481000-tokens2128B,False
13,"I was so happy to see him that I almost sobbed his name.
Eli stiffened and let out a hiss. “Mohiri!” Fear crept into his voice, and my dazed mind wondered what on earth scared a vampire.
Nikolas chuckled, and I felt a tremor run through my captor. “I see there is no need for",introductions,-5.2770586013793945,-14.896559715270996,8.586733747506514e-05,0.6711703765010782,0.0,0.31980798079807976,0.0011807179699678482,allenai/OLMo-7B,step481000-tokens2128B,False
14,"""Come on, baby girl,"" Mary Jo said, scooping up the toy, then bending to retrieve her daughter. ""Let me change your diaper and put you down for a couple of hours.""

""She sleeps that long?""

""Almost every afternoon. She still takes a morning nap, too, but she'll outgrow those pretty soon.""

Lori knew she had a lot to learn about",babies,-2.5789546966552734,-9.468496322631836,9.750777098815888e-05,0.6735279059817344,0.0,0.2333273327332733,0.01947647229020524,allenai/OLMo-7B,step481000-tokens2128B,False
15,"I would really like to have some time with my mom.""

Lucien groaned inwardly. How could he say no to that? Julia was grieving for her mate and at a loss on how to deal with her daughter. Now Jaeden actually wanted to speak to her mom... he would be an ogre if he said no. He gave a quick nod and ignored the grateful smile she threw him before her and her mother ambled out of the room",together,-4.622886657714844,-12.849900245666504,0.00021024081797804683,0.6571401407595069,0.0,0.15206720672067206,0.13095366211752377,allenai/OLMo-7B,step481000-tokens2128B,False
16,"If Demerzel has the ability to change minds, he has to do so without bringing about side effects he does not wish-and since he is the Emperor's First Minister, the side effects he must worry about are numerous, indeed.""

""And the application to the present case?""

""Think about it! You can't tell anyone-except me, of course-that Demerzel is a robot, because he has adjusted you so that you can't. But how much adjustment did that take? Do you want to tell people that he is a",robot,-0.34246253967285156,-3.489874839782715,5.453614721773192e-05,0.7603329872187559,0.0,0.4403000300030002,4.559992914570193e-06,allenai/OLMo-7B,step481000-tokens2128B,False
17,"I leaned out the window and pointed at Floyd’s hearing aid.
Floyd dug the hearing aid out of his ear and made an adjustment. “Sorry,” he said, screwing it back in. “Blasted thing was turned off.”
“What happened to Chester?”
“Shot in the head’s what happened to",Chester,-0.5317287445068359,-3.403754234313965,9.15885393624194e-05,0.7489973615900525,0.0,0.2045124512451245,0.04124700110721087,allenai/OLMo-7B,step481000-tokens2128B,False
18,"‘Well I don’t know why, Nellie showed it to me many times. It has heaps of her poems and short stories in it; mostly girlie stuff though, which is why she obviously didn’t bother showing you. Strange that she left it to you though, I can’t imagine you would enjoy it very much.
‘Are you sure it is the same",book,-1.4591846466064453,-5.443719863891602,7.618593372171745e-05,0.7764743622312058,0.0,0.13611761176117612,0.17690152045165797,allenai/OLMo-7B,step481000-tokens2128B,False
19,"""We'll wait for you, Daddy,"" Izzy said, snuggling up to Annie.

Nick pressed the book into Izzy's hands and hurried out of the room. He came back a few minutes later, looking solemn.

Annie felt a prickling of fear. She sat up straighter, leaning forward. ""Nick?""

He eased back into the bed, on the other side of",Izzy,-0.44599151611328125,-3.270737648010254,5.5211068684002385e-05,0.7187008703380532,0.0,0.41152115211521145,2.1043529576907302e-05,allenai/OLMo-7B,step481000-tokens2128B,False
20,"""Michael wanted nothing to do with the business for a very long time,"" the older woman answered. ""He had his heart set on being a race-car driver.""

Maggie's mouth fell open. ""What?""

""Si. He was very good, though my heart stopped every time he went out on the track. No matter how many times his papa and I tried to discourage him, he found a way back on the",track,-0.40466880798339844,-9.030023574829102,0.00015011780487839133,0.6452621383986413,0.0,0.12164416441644164,0.2279597893034317,allenai/OLMo-7B,step481000-tokens2128B,False
21,"A cowboy behind her said to break up a cheese slice and mush it down in the mixture.  Sarah took a slice of cheese to do just that.
Sarah and Tess sat at one of the large tables with other guests.  Everyone talked and laughed, while eating lunch.  It seemed a happy group. Dale watched from the back to make sure all was well and to get another look at",Sarah,-0.8780384063720703,-4.487098693847656,6.339007813949138e-05,0.699929079723289,0.0,0.46402640264026396,1.1587348921449718e-06,allenai/OLMo-7B,step481000-tokens2128B,False
22,"Brayden's face was a mix of incredulity and disappointment when I told him I had to leave.

""But you just... I mean..."" It was a rare moment of speechlessness for him.

""I'm sorry,"" I said earnestly. ""Especially after being late and ruining the museum. But it's a family emergency.""

""Your family has an awful lot of",emergencies,-0.7483940124511719,-8.708772659301758,0.00010974548786180094,0.5919676495219877,0.0,0.11896789678967895,0.23843245928013485,allenai/OLMo-7B,step481000-tokens2128B,False
23,"""Thank you,"" Liz says, her sweaty face going into my neck. ""I'm so tired.""

""As soon as this is over, you can sleep. I promise.""

""Okay."" She says softly. The doctor walks in and sits down at the end of the bed.

""Are you ready for this,",Liz,-1.2818317413330078,-4.071174621582031,7.075144094415009e-05,0.7474580076780978,0.0,0.24475247524752472,0.01411974634327445,allenai/OLMo-7B,step481000-tokens2128B,False
24,Olaf slapped the boy real hard. Bob was momentarily stunned. Olaf then started yelling at him about calling him without permission unless it was emergency. The boy mumbled something crying at the same time. Bob got closer through the woods and stepped on a branch that cracked. Both Olaf and the boy heard it and walked towards,Bob,-1.0008964538574219,-5.53397274017334,9.194179438054562e-05,0.7518328480656142,0.0,0.29725772577257725,0.0026697700375475685,allenai/OLMo-7B,step481000-tokens2128B,False
25,"Instead, its twin towers, now horizontal so as to appear like walkways, loomed over the deck of the Hercules, and the black ship stopped impossibly quickly, its movement suddenly halted.
No one moved for a moment and the two ships sat there, doing nothing. Then Lucius saw a movement near the top of the mighty warship as the hooked walkways descended downwards, until they reached down from the deck of the black vessel to the deck of the",Hercules,-0.2567405700683594,-8.261894226074219,0.00013051237328909338,0.7321034979699079,0.0,0.17063306330633063,0.0896305743791224,allenai/OLMo-7B,step481000-tokens2128B,False
26,"She kisses me again.

""Oh-kay!"" Jen whistles. ""Can we go now? I don't wanna break up the lovey-dovey show goin' on, but I have shopping to do.""

I laugh and release Lexy, wrapping a friendly arm around Jen's shoulders. ""Oh, how dull my life would be without you,",Jen,-0.7961244583129883,-5.745271682739258,7.013277354417369e-05,0.7456624576846221,0.0,0.2118451845184518,0.034353671038383916,allenai/OLMo-7B,step481000-tokens2128B,False
27,"His smile widened. “I’ll keep it a secret.”
“Thank you.”
“Can you play?”
“Grace taught me how to play Chopsticks.”
“It’s a good place to start.” He tapped his card on the table. “I’ll think I’ll take another look at the",piano,-5.582048416137695,-5.725259780883789,5.942392454016954e-05,0.743656074027391,0.0,0.29039303930393034,0.0033803037561103834,allenai/OLMo-7B,step481000-tokens2128B,False
