item_id,prefix,final_word,direct_logprob,meta_logprob,kl_divergence,spearman_r_all,spearman_p_all,spearman_r_top100,spearman_p_top100,model,revision
0,"In my palm is a clear stone, and inside it is a small ivory statuette. A guardian angel.

""Figured if you're going to be out at night getting hit by cars, you might as well have some backup.""

I look at him, feeling stunned. Like this is some sort of sign. But as I stare at Harlin, his mouth curved in a confident grin, I don't care about",signs,-1.7329816818237305,-10.885969161987305,0.00010186895815422758,0.6585301279640805,0.0,0.30535853585358536,0.0020060511796490808,allenai/OLMo-7B,
1,"Give me a minute to change and I'll meet you at the docks."" She'd forced those words through her teeth.

""No need to change. We won't be that long.""

Shane gripped her arm and started leading her to the dock.

""I can make it there on my own,",Shane,-1.0714302062988281,-2.8072280883789062,5.00113055750262e-05,0.767947220509057,0.0,0.22067806780678068,0.0273621688240618,allenai/OLMo-7B,
2,"""Only one source I know of that would be likely to cough up enough money to finance a phony sleep research facility and pay people big bucks to solve crimes in their dreams,"" Farrell concluded dryly.

""What can I say?"" Ellis unfolded his arms and widened his hands. ""Your tax dollars at work.""

Before Farrell could respond, Leila's voice rose from inside the house.

""No insurance?"" she wailed. ""What do you mean you don't have any",insurance,-0.7347984313964844,-3.9860572814941406,9.978086745832115e-05,0.6111009938702678,0.0,0.15873987398739872,0.11468951065638801,allenai/OLMo-7B,
3,"Helen's heart broke a little in the face of Miss Mabel's selfless courage. She thought that because she was old, her life was of less value than the others'. For all Helen knew, Miss Mabel had a lot more years to live than she did. ""Not going to happen,"" replied",Helen,-0.3598461151123047,-4.029394149780273,5.931374107603915e-05,0.7581259914347332,0.0,0.6819081908190818,5.7018208409273335e-15,allenai/OLMo-7B,
4,"Preston had been the last person to wear those chains, and I knew what I'd see and feel if they were slipped onto my skin-the Reaper's unending hatred of me. I'd felt enough of that emotion already in the amphitheater. I didn't want to feel anymore.

""Don't put those on me,"" I whispered. ""Please.""

Sergei looked at me, surprised by my low, raspy please, but he put down the",chains,-0.5810985565185547,-5.2219953536987305,8.182928286259994e-05,0.6542820306503762,0.0,0.2621662166216621,0.008414746496028936,allenai/OLMo-7B,
5,"She knew that Basha was a decent young man, that he was pretty sweet and friendly with her. Jawen knew they had a bit of a history, but she thought that this time she would get along better with him, that she could overlook those problems. 
They kissed, and she knew that she liked Basha, but then Hastin interfered. She was so angry that she immediately said, once they were out of earshot of Basha, “You don’t mean anything to me anymore,",Hastin,-1.1662349700927734,-4.0466203689575195,5.2343439165269956e-05,0.8087602090143811,0.0,0.2731833183318332,0.005959473596366589,allenai/OLMo-7B,
6,"He heard Rhinna speak “The Queen wants you in her carriage.” 
Tom spoke “No, I’m not going in some asylum.” 
Ran was seen standing next to him spoke “It’s just for a private talk with you that’s all.” 
Tom groaned and went inside the carriage to sit down next to the",Queen,-0.9991083145141602,-6.039411544799805,9.027771739056334e-05,0.7275251532504858,0.0,0.4117731773177317,2.0776004724322718e-05,allenai/OLMo-7B,
7,"There was no way he would come here on his own. 
He ordered a cup of coffee, and then we just sat in silence. 
“So,” Aidan finally said, “How’s it going?”
I laughed. “Not much has changed since the last time I saw you.”
“Ya know, you eat here a lot,” said",Aidan,-0.3405189514160156,-4.349926948547363,5.693245475413278e-05,0.6382471555671689,0.0,0.4601860186018601,1.4566140171270216e-06,allenai/OLMo-7B,
8,"“Why?”
“I would have thought you’d find him rather dry,” she said.
“I don’t know about that,” said Gabriel.
“He was a great craftsman,” said Heather.
“That he was,” said Flannery.
“And Polish, to boot,” said",Gabriel,-0.9938774108886719,-7.035151481628418,9.42009428399615e-05,0.6436951152067392,0.0,0.4731353135313531,6.659240103055041e-07,allenai/OLMo-7B,
9,"Both its sun-speckled shade and the cool grass beneath were a welcome respite after the stifling kitchen, and I was glad to relax against the tree’s rough, brittle bark and begin my breakfast of buttery, toasted bread and fresh fruit. Even the water was tasty, it was so clean and cold. It almost made up for the lack of",coffee,-2.9309730529785156,-5.481889724731445,3.7896097637712955e-05,0.7773842086693526,0.0,0.37297329732973294,0.00013253385678418638,allenai/OLMo-7B,
10,"Escorting drunk humans out of the bar is different from going up against a tiger-wildcat who eats raw steak for breakfast and is dying for a fight.""

""I bet he could win with just his breath,"" Ronan said. Sean chuckled.

""Take it seriously, Ronan. These guys are seasoned. If Marquez has a champion, it means he's won a good share of the",fights,-1.2694091796875,-8.058289527893066,9.439191489946097e-05,0.7464999473809761,0.0,0.0839123912391239,0.40651655209010973,allenai/OLMo-7B,
11,"Instead, I stare straight ahead like I'm deeply interested in what's going on at the front of the room.

Eventually, we make it through to the part where everyone stands up and says their little piece. Some have a longer, more in depth story to tell, which terrifies me. I don't want anyone to ask me for my",story,-0.47540283203125,-8.488391876220703,0.00013302308798301965,0.7524843518205373,0.0,0.07917191719171916,0.43362976877058723,allenai/OLMo-7B,
12,"Recall our encounter with the warbirds at the Federation border. Confirm my memory with yours.”
She turned Seren to face her. They placed their foreheads together as when they meditated together. They held hands beneath the surface of the water. They closed their eyes.
“There were five warbirds at the",border,-0.43467140197753906,-5.2916154861450195,7.838589226594195e-05,0.7799963014348992,0.0,0.3464266426642664,0.0004144568532193571,allenai/OLMo-7B,
13,"I was so happy to see him that I almost sobbed his name.
Eli stiffened and let out a hiss. “Mohiri!” Fear crept into his voice, and my dazed mind wondered what on earth scared a vampire.
Nikolas chuckled, and I felt a tremor run through my captor. “I see there is no need for",introductions,-5.344028472900391,-13.926755905151367,7.811738760210574e-05,0.7204934577948786,0.0,0.3202280228022802,0.001162206104089132,allenai/OLMo-7B,
14,"""Come on, baby girl,"" Mary Jo said, scooping up the toy, then bending to retrieve her daughter. ""Let me change your diaper and put you down for a couple of hours.""

""She sleeps that long?""

""Almost every afternoon. She still takes a morning nap, too, but she'll outgrow those pretty soon.""

Lori knew she had a lot to learn about",babies,-2.6285877227783203,-8.761547088623047,7.82873757998459e-05,0.7314765005978626,0.0,0.3694209420942094,0.00015527487640260886,allenai/OLMo-7B,
15,"I would really like to have some time with my mom.""

Lucien groaned inwardly. How could he say no to that? Julia was grieving for her mate and at a loss on how to deal with her daughter. Now Jaeden actually wanted to speak to her mom... he would be an ogre if he said no. He gave a quick nod and ignored the grateful smile she threw him before her and her mother ambled out of the room",together,-4.75837516784668,-13.062766075134277,0.0002166085469070822,0.6796676808713853,0.0,0.16104410441044104,0.10945213887395364,allenai/OLMo-7B,
16,"If Demerzel has the ability to change minds, he has to do so without bringing about side effects he does not wish-and since he is the Emperor's First Minister, the side effects he must worry about are numerous, indeed.""

""And the application to the present case?""

""Think about it! You can't tell anyone-except me, of course-that Demerzel is a robot, because he has adjusted you so that you can't. But how much adjustment did that take? Do you want to tell people that he is a",robot,-0.3386554718017578,-3.6539201736450195,5.82575703447219e-05,0.7482661884318119,0.0,0.3370897089708971,0.0006047720247607414,allenai/OLMo-7B,
17,"I leaned out the window and pointed at Floyd’s hearing aid.
Floyd dug the hearing aid out of his ear and made an adjustment. “Sorry,” he said, screwing it back in. “Blasted thing was turned off.”
“What happened to Chester?”
“Shot in the head’s what happened to",Chester,-1.1864585876464844,-3.3119897842407227,0.00011920033284695819,0.7564978174197052,0.0,0.21882988298829878,0.028715477461742828,allenai/OLMo-7B,
